Epoch 1 | Train Loss: 0.3453 | Train Acc: 87.44% | Val Loss: 0.3470 | Val Acc: 88.22%
Epoch 2 | Train Loss: 0.2770 | Train Acc: 90.68% | Val Loss: 0.2807 | Val Acc: 90.47%
Epoch 3 | Train Loss: 0.2226 | Train Acc: 91.83% | Val Loss: 0.2242 | Val Acc: 91.83%
Epoch 4 | Train Loss: 0.1897 | Train Acc: 92.98% | Val Loss: 0.1916 | Val Acc: 92.97%
Epoch 5 | Train Loss: 0.1694 | Train Acc: 93.86% | Val Loss: 0.1720 | Val Acc: 93.88%
Epoch 6 | Train Loss: 0.1560 | Train Acc: 94.29% | Val Loss: 0.1586 | Val Acc: 93.93%
Epoch 7 | Train Loss: 0.1512 | Train Acc: 94.67% | Val Loss: 0.1542 | Val Acc: 94.35%
Epoch 8 | Train Loss: 0.1431 | Train Acc: 95.27% | Val Loss: 0.1470 | Val Acc: 94.97%
Epoch 9 | Train Loss: 0.1387 | Train Acc: 95.21% | Val Loss: 0.1436 | Val Acc: 94.90%
Epoch 10 | Train Loss: 0.1325 | Train Acc: 95.46% | Val Loss: 0.1369 | Val Acc: 94.85%
94.85 95.13000000000001
