Epoch 1 | Train Loss: 1.2931 | Train Acc: 10.02% | Val Loss: 1.2938 | Val Acc: 9.78%
Epoch 2 | Train Loss: 1.0977 | Train Acc: 19.64% | Val Loss: 1.0961 | Val Acc: 19.82%
Epoch 3 | Train Loss: 0.6435 | Train Acc: 55.72% | Val Loss: 0.6587 | Val Acc: 54.35%
Epoch 4 | Train Loss: 0.7555 | Train Acc: 52.49% | Val Loss: 0.7585 | Val Acc: 52.22%
Epoch 5 | Train Loss: 0.5391 | Train Acc: 64.78% | Val Loss: 0.5532 | Val Acc: 63.62%
Epoch 6 | Train Loss: 0.6001 | Train Acc: 47.90% | Val Loss: 0.6116 | Val Acc: 46.78%
Epoch 7 | Train Loss: 0.5223 | Train Acc: 57.30% | Val Loss: 0.5425 | Val Acc: 55.62%
Epoch 8 | Train Loss: 0.3706 | Train Acc: 74.19% | Val Loss: 0.3913 | Val Acc: 72.45%
Epoch 9 | Train Loss: 1.0821 | Train Acc: 53.54% | Val Loss: 1.0984 | Val Acc: 52.28%
Epoch 10 | Train Loss: 0.3573 | Train Acc: 73.49% | Val Loss: 0.3748 | Val Acc: 72.17%
72.16666666666667 72.07000000000001
