Epoch 1 | Train Loss: 0.7240 | Train Acc: 58.21% | Val Loss: 0.7318 | Val Acc: 57.48%
Epoch 2 | Train Loss: 0.6144 | Train Acc: 66.85% | Val Loss: 0.6213 | Val Acc: 66.23%
Epoch 3 | Train Loss: 0.5604 | Train Acc: 70.46% | Val Loss: 0.5666 | Val Acc: 70.50%
Epoch 4 | Train Loss: 0.5250 | Train Acc: 72.35% | Val Loss: 0.5311 | Val Acc: 72.40%
Epoch 5 | Train Loss: 0.4997 | Train Acc: 73.74% | Val Loss: 0.5053 | Val Acc: 73.97%
Epoch 6 | Train Loss: 0.4800 | Train Acc: 74.60% | Val Loss: 0.4855 | Val Acc: 74.85%
Epoch 7 | Train Loss: 0.4644 | Train Acc: 75.22% | Val Loss: 0.4699 | Val Acc: 75.38%
Epoch 8 | Train Loss: 0.4512 | Train Acc: 75.88% | Val Loss: 0.4565 | Val Acc: 76.07%
Epoch 9 | Train Loss: 0.4402 | Train Acc: 76.41% | Val Loss: 0.4456 | Val Acc: 76.47%
Epoch 10 | Train Loss: 0.4305 | Train Acc: 76.80% | Val Loss: 0.4358 | Val Acc: 76.92%
76.91666666666667 75.83
