Epoch 1 | Train Loss: 0.5497 | Train Acc: 71.48% | Val Loss: 0.5513 | Val Acc: 70.62%
Epoch 2 | Train Loss: 0.5861 | Train Acc: 71.33% | Val Loss: 0.5866 | Val Acc: 71.15%
Epoch 3 | Train Loss: 0.5789 | Train Acc: 72.84% | Val Loss: 0.5810 | Val Acc: 72.18%
Epoch 4 | Train Loss: 0.5743 | Train Acc: 67.78% | Val Loss: 0.5753 | Val Acc: 67.53%
Epoch 5 | Train Loss: 0.5507 | Train Acc: 73.21% | Val Loss: 0.5529 | Val Acc: 72.68%
Epoch 6 | Train Loss: 0.5520 | Train Acc: 69.57% | Val Loss: 0.5533 | Val Acc: 68.87%
Epoch 7 | Train Loss: 0.5697 | Train Acc: 70.42% | Val Loss: 0.5715 | Val Acc: 69.67%
Epoch 8 | Train Loss: 0.5545 | Train Acc: 72.39% | Val Loss: 0.5565 | Val Acc: 72.52%
Epoch 9 | Train Loss: 0.6079 | Train Acc: 63.07% | Val Loss: 0.6094 | Val Acc: 62.43%
Epoch 10 | Train Loss: 0.5567 | Train Acc: 66.60% | Val Loss: 0.5583 | Val Acc: 65.88%
65.88333333333334 66.77
