Epoch 1 | Train Loss: 0.3981 | Train Acc: 85.03% | Val Loss: 0.3989 | Val Acc: 85.43%
Epoch 2 | Train Loss: 0.4085 | Train Acc: 85.38% | Val Loss: 0.4103 | Val Acc: 85.92%
Epoch 3 | Train Loss: 0.4212 | Train Acc: 84.97% | Val Loss: 0.4238 | Val Acc: 85.07%
Epoch 4 | Train Loss: 0.4116 | Train Acc: 85.95% | Val Loss: 0.4144 | Val Acc: 86.03%
Epoch 5 | Train Loss: 0.4020 | Train Acc: 84.78% | Val Loss: 0.4051 | Val Acc: 85.05%
Epoch 6 | Train Loss: 0.3993 | Train Acc: 84.67% | Val Loss: 0.4032 | Val Acc: 84.75%
Epoch 7 | Train Loss: 0.4020 | Train Acc: 83.98% | Val Loss: 0.4046 | Val Acc: 83.83%
Epoch 8 | Train Loss: 0.3960 | Train Acc: 83.61% | Val Loss: 0.3989 | Val Acc: 83.72%
Epoch 9 | Train Loss: 0.3948 | Train Acc: 85.08% | Val Loss: 0.3975 | Val Acc: 85.00%
Epoch 10 | Train Loss: 0.3901 | Train Acc: 85.22% | Val Loss: 0.3937 | Val Acc: 84.95%
84.95 86.09
